cell_id,scale_km2,area_effective_km2,n_wells_raw,analysis_status,source_snapshot_overlap_n,pct_source_snapshot_overlap,coordinate_sites_n,coordinate_compression_n,coordinate_compression_pct,review_high_clusters_n,review_high_reduction_n,review_high_reduction_pct,review_all_clusters_n,review_all_reduction_n,review_all_reduction_pct,duplicate_candidate_wells_n,duplicate_candidate_wells_pct,high_duplicate_candidate_wells_n,high_duplicate_candidate_wells_pct,exact_colocation_wells_n,exact_colocation_wells_pct,nn_lt_100m_n,nn_lt_100m_pct,nn_lt_500m_n,nn_lt_500m_pct,nn_lt_1000m_n,nn_lt_1000m_pct,nearest_neighbor_median_m,documentary_domains_mean,documentary_domains_median,zero_domains_n,zero_domains_pct,fourplus_domains_n,fourplus_domains_pct,dated_domains_mean,dated_domains_median,source_core_pairs_comparable_n,source_core_pairs_matching_n,source_core_match_pct,specific_capacity_both_sources_n,specific_capacity_source_echo_n,specific_capacity_source_echo_pct,pumping_test_records_n,chem_sample_records_n,chem_result_records_n,hydraulic_parameter_records_n,chem_sample_records_per_well,hydraulic_parameter_records_per_well
SCALE-150-O00-00463,150,149.99999999999324,1,COM_POCO_NO_CONJUNTO_AUDITADO,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14103.89,4.0,4.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0
SCALE-150-O00-00464,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00465,150,149.99999999999324,1,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11926.41,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0
SCALE-150-O00-00466,150,149.99999999999324,2,COM_POCO_NO_CONJUNTO_AUDITADO,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,687.73,4.0,4.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,2.0,1.0,1.0
SCALE-150-O00-00467,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00468,150,149.99999999999324,6,COM_POCO_NO_CONJUNTO_AUDITADO,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,66.66666666666667,4.0,66.66666666666667,494.62,4.0,4.0,0.0,0.0,6.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,6.0,6.0,6.0,1.0,1.0
SCALE-150-O00-00469,150,149.99999999999324,14,COM_POCO_NO_CONJUNTO_AUDITADO,4.0,28.571428571428573,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.428571428571427,9.0,64.28571428571429,13.0,92.85714285714286,177.69,3.2142857142857144,4.0,2.0,14.285714285714286,9.0,64.28571428571429,0.07142857142857142,0.0,7.0,4.0,57.142857142857146,1.0,1.0,100.0,1.0,9.0,9.0,19.0,0.6428571428571429,1.3571428571428572
SCALE-150-O00-00470,150,149.99999999999324,5,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,20.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,1628.61,3.0,3.0,1.0,20.0,2.0,40.0,0.4,0.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,3.0,5.0,6.0,0.6,1.2
SCALE-150-O00-00471,150,149.99999999999324,3,COM_POCO_NO_CONJUNTO_AUDITADO,3.0,100.0,2.0,1.0,33.333333333333336,2.0,1.0,33.333333333333336,2.0,1.0,33.333333333333336,2.0,66.66666666666667,2.0,66.66666666666667,2.0,66.66666666666667,2.0,66.66666666666667,2.0,66.66666666666667,2.0,66.66666666666667,0.0,4.333333333333333,5.0,0.0,0.0,2.0,66.66666666666667,1.6666666666666667,2.0,10.0,10.0,100.0,2.0,2.0,100.0,3.0,2.0,4.0,8.0,0.6666666666666666,2.6666666666666665
SCALE-150-O00-00472,150,149.99999999999324,4,COM_POCO_NO_CONJUNTO_AUDITADO,4.0,100.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,2.0,50.0,1394.505,4.25,4.5,0.0,0.0,3.0,75.0,1.75,2.0,11.0,11.0,100.0,1.0,1.0,100.0,3.0,4.0,9.0,9.0,1.0,2.25
SCALE-150-O00-00473,150,149.99999999999324,1,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3810.18,5.0,5.0,0.0,0.0,1.0,100.0,2.0,2.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,1.0,3.0,3.0,1.0,3.0
SCALE-150-O00-00474,150,149.99999999999324,1,COM_POCO_NO_CONJUNTO_AUDITADO,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8137.8,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0
SCALE-150-O00-00475,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00476,150,149.99999999999324,1,COM_POCO_NO_CONJUNTO_AUDITADO,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5027.68,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-00477,150,149.99999999999324,1,COM_POCO_NO_CONJUNTO_AUDITADO,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13906.18,4.0,4.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0
SCALE-150-O00-00478,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00479,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00480,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00481,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00482,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00483,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00484,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00485,150,149.99999999999324,1,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15567.84,4.0,4.0,0.0,0.0,1.0,100.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,3.0,0.0,3.0
SCALE-150-O00-00486,150,149.99999999999324,1,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14367.63,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0
SCALE-150-O00-00487,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00488,150,122.29796293543788,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00489,150,5.055802694058383,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00490,150,51.647442027061906,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00491,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00492,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00493,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00494,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00495,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00496,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00497,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00498,150,149.99999999999324,1,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31115.89,4.0,4.0,0.0,0.0,1.0,100.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,3.0,0.0,3.0
SCALE-150-O00-00499,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00500,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00501,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00502,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00503,150,149.99999999999324,1,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9191.08,4.0,4.0,0.0,0.0,1.0,100.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,3.0,0.0,3.0
SCALE-150-O00-00504,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00505,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00506,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00507,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00508,150,149.99999999999324,1,COM_POCO_NO_CONJUNTO_AUDITADO,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1397.15,4.0,4.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0
SCALE-150-O00-00509,150,149.99999999999324,4,COM_POCO_NO_CONJUNTO_AUDITADO,2.0,50.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,2.0,50.0,2.0,50.0,740.7,4.5,4.5,0.0,0.0,4.0,100.0,1.0,1.0,8.0,8.0,100.0,2.0,2.0,100.0,2.0,6.0,7.0,9.0,1.5,2.25
SCALE-150-O00-00510,150,149.99999999999324,3,COM_POCO_NO_CONJUNTO_AUDITADO,3.0,100.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.66666666666667,2.0,66.66666666666667,2.0,66.66666666666667,30.73,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6.0,0.0,2.0
SCALE-150-O00-00511,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00512,150,149.99999999999324,1,COM_POCO_NO_CONJUNTO_AUDITADO,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13744.4,4.0,4.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0
SCALE-150-O00-00513,150,149.99999999999324,2,COM_POCO_NO_CONJUNTO_AUDITADO,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.0,100.0,404.27,4.0,4.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,2.0,1.0,1.0
SCALE-150-O00-00514,150,149.99999999999324,2,COM_POCO_NO_CONJUNTO_AUDITADO,2.0,100.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2948.33,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,2.0
SCALE-150-O00-00515,150,149.99999999999324,2,COM_POCO_NO_CONJUNTO_AUDITADO,2.0,100.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2812.2,4.0,4.0,0.0,0.0,2.0,100.0,1.0,1.0,8.0,8.0,100.0,2.0,2.0,100.0,2.0,0.0,0.0,6.0,0.0,3.0
SCALE-150-O00-00516,150,149.99999999999324,5,COM_POCO_NO_CONJUNTO_AUDITADO,4.0,80.0,4.0,1.0,20.0,4.0,1.0,20.0,4.0,1.0,20.0,2.0,40.0,2.0,40.0,2.0,40.0,2.0,40.0,2.0,40.0,2.0,40.0,2069.09,3.8,4.0,0.0,0.0,4.0,80.0,1.0,1.0,16.0,16.0,100.0,4.0,4.0,100.0,4.0,2.0,2.0,13.0,0.4,2.6
SCALE-150-O00-00517,150,149.99999999999324,36,COM_POCO_NO_CONJUNTO_AUDITADO,23.0,63.888888888888886,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.22222222222222,28.0,77.77777777777777,33.0,91.66666666666667,141.18,3.638888888888889,4.0,3.0,8.333333333333334,27.0,75.0,0.75,1.0,79.0,79.0,100.0,19.0,19.0,100.0,20.0,22.0,31.0,77.0,0.6111111111111112,2.138888888888889
SCALE-150-O00-00518,150,149.99999999999324,2,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,50.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,50.0,2954.8999999999996,3.5,3.5,0.0,0.0,1.0,50.0,0.5,0.5,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,4.0,0.0,2.0
SCALE-150-O00-00519,150,149.99999999999324,3,COM_POCO_NO_CONJUNTO_AUDITADO,3.0,100.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5137.64,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,6.0,0.0,2.0
SCALE-150-O00-00520,150,149.99999999999324,1,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10987.86,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0
SCALE-150-O00-00521,150,149.99999999999324,1,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8137.8,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0
SCALE-150-O00-00522,150,149.99999999999324,1,COM_POCO_NO_CONJUNTO_AUDITADO,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10581.42,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-00523,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00524,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00525,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00526,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00527,150,149.99999999999324,3,COM_POCO_NO_CONJUNTO_AUDITADO,2.0,66.66666666666667,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,927.79,2.6666666666666665,3.0,1.0,33.333333333333336,1.0,33.333333333333336,0.6666666666666666,0.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,1.0,2.0,6.0,0.3333333333333333,2.0
SCALE-150-O00-00528,150,149.99999999999324,1,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12871.48,4.0,4.0,0.0,0.0,1.0,100.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,3.0,0.0,3.0
SCALE-150-O00-00529,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00530,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00531,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00532,150,149.99999999999324,1,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8093.08,4.0,4.0,0.0,0.0,1.0,100.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,3.0,0.0,3.0
SCALE-150-O00-00533,150,149.99999999999324,15,COM_POCO_NO_CONJUNTO_AUDITADO,5.0,33.333333333333336,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.666666666666668,12.0,80.0,13.0,86.66666666666667,259.65,3.533333333333333,4.0,0.0,0.0,8.0,53.333333333333336,0.5333333333333333,0.0,17.0,13.0,76.47058823529412,2.0,2.0,100.0,5.0,10.0,13.0,21.0,0.6666666666666666,1.4
SCALE-150-O00-00534,150,149.99999999999324,3,COM_POCO_NO_CONJUNTO_AUDITADO,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.66666666666667,2.0,66.66666666666667,2.0,66.66666666666667,43.22,3.6666666666666665,4.0,0.0,0.0,2.0,66.66666666666667,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,3.0,0.6666666666666666,1.0
SCALE-150-O00-00535,150,134.61308867905555,3,COM_POCO_NO_CONJUNTO_AUDITADO,3.0,100.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.66666666666667,3.0,100.0,3.0,100.0,84.18,4.333333333333333,4.0,0.0,0.0,3.0,100.0,1.3333333333333333,1.0,12.0,12.0,100.0,3.0,3.0,100.0,3.0,1.0,1.0,10.0,0.3333333333333333,3.3333333333333335
SCALE-150-O00-00536,150,21.913361017210626,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00537,150,4.00509933501022,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00538,150,145.44666315135277,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00539,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00540,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00541,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00542,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00543,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00544,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00545,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00546,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00547,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00548,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00549,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-150-O00-00550,150,149.99999999999324,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
