well_id,municipality,siagas_aquifer,sgb2024_unit_aflorante,sgb2024_unit_subjacente,comparison_status,comparison_reason,source,evidence_code,latitude,longitude
3500073605,Jateí,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.552610999999956,-54.32291699999996
3500073625,Água Clara,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.44717499999996,-52.864018999999985
3500073651,Brasilândia,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.29131099999995,-51.99716099999995
3500073669,Santa Rita do Pardo,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.58011099999993,-52.36933299999998
3500073677,Caarapó,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.555780999999968,-54.61112499999996
3500073683,Caarapó,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.614624999999933,-54.69046899999995
3500073702,Santa Rita do Pardo,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.311110999999983,-52.83388899999994
3500073721,Glória de Dourados,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.37359699999996,-54.15457199999997
3500073728,Glória de Dourados,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.44776399999995,-54.15667199999996
3500073745,Ribas do Rio Pardo,Serra geral,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.45194399999997,-54.040277999999944
3500073763,Cassilândia,Serra geral,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-18.909427999999934,-52.36891899999995
3500073783,Japorã,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-23.80570799999998,-54.51536699999997
3500073775,Naviraí,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-23.046471999999937,-53.85019399999993
3500073800,Campo Grande,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.71793299999996,-54.295924999999954
3500073805,Ribas do Rio Pardo,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.471638999999982,-54.09583299999997
3500073814,Glória de Dourados,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.403416999999934,-54.13759999999996
3500073823,São Gabriel do Oeste,Serra geral,Grupo Bauru,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-19.489999999999952,-54.57777799999997
3500073822,Nova Andradina,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.254193999999927,-53.351805999999954
3500073829,Glória de Dourados,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.374382999999966,-54.152382999999986
3500073828,Água Clara,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.440638999999976,-52.875193999999965
3500073827,Ponta Porã,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.529457999999977,-55.73474999999996
3500073876,Glória de Dourados,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.37591699999996,-54.186860999999965
3500073938,Naviraí,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-23.071413999999947,-54.19836899999996
3500073949,Jateí,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.524377999999956,-54.180635999999936
3500073948,Glória de Dourados,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.33084199999996,-54.184305999999935
3500073952,Campo Grande,Bauru,Formação Serra Geral,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.380213999999967,-54.571707999999944
3500072953,Chapadão do Sul,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-18.77000799999996,-52.92073099999993
3500072920,Itaquiraí,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-23.517999999999972,-54.15136099999995
3500072894,Eldorado,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-23.644857999999942,-54.25085299999995
3500072885,Brasilândia,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.255841999999973,-52.03286699999995
3500072840,Ribas do Rio Pardo,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.296580999999946,-53.11647199999993
3500072789,Anaurilândia,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.055555999999967,-52.55913899999996
3500072742,São Gabriel do Oeste,Serra geral,Grupo Bauru,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-19.32749999999993,-54.67888899999997
3500072731,Caarapó,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.613610999999935,-54.697221999999954
3500072717,Chapadão do Sul,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-18.922316999999964,-52.808532999999954
3500072689,Chapadão do Sul,Bauru,Formação Cachoeirinha,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-18.803766999999937,-52.62620599999997
3500072674,Três Lagoas,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.777593999999965,-51.72458599999993
3500072663,Bataguassu,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.751660999999956,-52.47126899999995
3500072632,Paraíso das Águas,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-19.33955599999996,-52.92736099999996
3500072507,Bataguassu,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.748155999999938,-52.476027999999985
3500072309,Três Lagoas,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.799718999999982,-51.866668999999945
3500072283,Selvíria,Serra geral,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.370063999999957,-51.434060999999986
3500072239,Paraíso das Águas,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-18.982377999999983,-53.02418099999994
3500072185,Caarapó,Serra geral,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.608866999999975,-54.811710999999946
3500072165,Mundo Novo,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-23.885538999999937,-54.31811099999993
3500072119,Aquidauana,Furnas,Formação Aquidauana,,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.47177499999998,-55.776377999999966
3500073012,Tacuru,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-23.628930999999966,-54.90554199999997
3500073009,Jateí,Serra geral,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.51129999999995,-54.25139999999993
3500073040,Ivinhema,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.30593099999993,-53.77568099999996
3500073131,Três Lagoas,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.592982999999947,-51.69670299999996
3500073194,Três Lagoas,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.792441999999937,-51.67340299999995
3500073178,Jateí,Serra geral,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.51194399999997,-54.31249999999994
3500073203,Mundo Novo,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-23.95292799999993,-54.31475799999998
3500073282,Dourados,Bauru,Formação Serra Geral,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.121666999999945,-55.20194399999997
3500073271,Sidrolândia,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.13972199999995,-55.12749999999994
3500073294,Ivinhema,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.363549999999975,-53.880488999999955
3500073300,Naviraí,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-23.047202999999968,-54.249732999999935
3500073325,Ribas do Rio Pardo,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.57188599999995,-53.06257199999993
3500073327,Dourados,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.984860999999967,-55.15752799999996
3500073372,Itaquiraí,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-23.497202999999956,-54.09322499999996
3500073369,Naviraí,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-23.045268999999962,-54.19251899999995
3500073405,Itaquiraí,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-23.27409199999994,-54.23590799999994
3500073401,Naviraí,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.959443999999962,-54.39611099999996
3500073425,Campo Grande,Bauru,Formação Serra Geral,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.380843999999968,-54.57327499999997
3500073426,Nova Andradina,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.993055999999967,-53.41861099999994
3500073433,Chapadão do Sul,Bauru,Formação Cachoeirinha,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-18.807927999999947,-52.625543999999934
3500073450,Três Lagoas,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.789138999999977,-51.667546999999956
3500073467,Iguatemi,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-23.631999999999948,-54.63453599999997
3500073480,Aparecida do Taboado,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.052363999999955,-51.111635999999976
3500073502,Três Lagoas,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.77886899999993,-51.69938099999996
3500073548,Brasilândia,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.31813599999998,-52.00279699999999
3500023053,Ponta Porã,Cobertura cenozoica,Formação Serra Geral,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.248887999999965,-55.42249999999996
3500026925,Três Lagoas,Bauru,Formação Serra Geral,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.747499999999945,-51.66805599999998
3500026970,São Gabriel do Oeste,Serra geral,Grupo Bauru,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-19.30583299999995,-54.52472199999994
3500026938,Nova Andradina,Serra geral,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.288332999999966,-53.383332999999936
3500026972,Chapadão do Sul,Bauru,Formação Cachoeirinha,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-18.735832999999957,-52.73999999999995
3500023379,Glória de Dourados,Bauru,Formação Serra Geral,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.406110999999953,-54.23638799999998
